sensor_index,sensor_id,timestamp_since_poweron,real_time_clock,temperature,pressure,relative_humidity,resistance_gassensor,heater_profile_step_index,scanning_mode_enabled,label_tag,error_code
2,1903386950,1901122,1642224070,52.219501,991.431824,17.284126,466833.8125,8,1,0,0
0,1903370310,1901125,1642224070,51.201439,991.61792,18.226072,573991.0625,8,1,0,0
3,1903384649,1901131,1642224070,51.705482,991.631287,17.253515,5421575,5,1,0,0
7,1903382597,1901139,1642224070,55.096363,991.391907,15.483527,601291.8125,0,1,0,0
5,1903406917,1901276,1642224070,53.507256,991.442261,16.159412,102400000,1,1,0,0
7,1903382597,1901420,1642224070,54.564423,991.40332,15.384359,102400000,1,1,0,0
4,1903401543,1901548,1642224070,54.254372,991.220825,16.501806,986275,8,1,0,0
1,1903376405,1901562,1642224070,51.659752,991.962769,18.172485,788602.25,0,1,0,0
0,1903370310,1901697,1642224070,51.305031,991.610107,18.107903,618170.8125,9,0,0,0
2,1903386950,1901834,1642224070,52.340923,991.442322,17.140554,509706.3125,9,0,0,0
3,1903384649,1901842,1642224070,51.851967,991.628235,17.214205,5531397.5,6,1,0,0
1,1903376405,1901852,1642224070,51.133591,991.977844,18.059792,102400000,1,1,0,0
4,1903401543,1902273,1642224071,54.389843,991.222412,16.046646,1091975.5,9,0,0,0
6,1903394118,1902418,1642224071,53.515392,991.383484,15.117899,101685024,3,1,0,0
3,1903384649,1902557,1642224071,52.367168,991.642761,17.197317,688634.8125,7,1,0,0
0,1903370310,1902568,1642224071,51.378304,991.622925,18.009533,651814.125,0,1,0,0
2,1903386950,1902571,1642224071,52.368752,991.438477,17.034477,532778.375,0,1,0,0
5,1903406917,1902702,1642224071,52.244415,991.371643,16.060469,102400000,2,1,0,0
7,1903382597,1902845,1642224071,53.274048,991.372253,15.275754,102400000,2,1,0,0
0,1903370310,1902851,1642224071,50.860359,991.66748,17.911907,102400000,1,1,0,0
2,1903386950,1902855,1642224071,51.883057,991.473206,16.935287,81335400,1,1,0,0
4,1903401543,1902998,1642224072,54.440022,991.223083,15.90609,1165623.25,0,1,0,0
6,1903394118,1903120,1642224072,54.339031,991.390686,15.29667,4565060,4,1,0,0
3,1903384649,1903256,1642224072,52.637402,991.608154,17.170839,780487.8125,8,1,0,0
1,1903376405,1903269,1642224072,49.945339,991.939819,17.932283,102400000,2,1,0,0
4,1903401543,1903278,1642224072,53.90313,991.281067,15.854203,102400000,1,1,0,0
6,1903394118,1903820,1642224072,54.6479,991.408508,15.319113,4068537.25,5,1,0,0
3,1903384649,1903969,1642224072,52.781361,991.624023,17.066854,828814.25,9,0,0,0
0,1903370310,1904261,1642224073,49.703209,991.579895,17.791029,102400000,2,1,0,0
2,1903386950,1904264,1642224073,50.699203,991.421021,16.821741,70110728,2,1,0,0
6,1903394118,1904533,1642224073,54.773457,991.426147,15.33679,3768169.25,6,1,0,0
4,1903401543,1904688,1642224073,52.70393,991.238647,15.754498,102400000,2,1,0,0
3,1903384649,1904691,1642224073,52.877331,991.644226,16.884886,875026.6875,0,1,0,0
3,1903384649,1904971,1642224073,52.354542,991.696716,16.80538,102400000,1,1,0,0
6,1903394118,1905232,1642224074,55.275684,991.406555,15.219781,502946.9688,7,1,0,0
6,1903394118,1905932,1642224074,55.51173,991.406128,15.259665,574957.875,8,1,0,0
3,1903384649,1906370,1642224075,51.064003,991.623596,16.691412,102400000,2,1,0,0
6,1903394118,1906645,1642224075,55.637287,991.40863,15.057275,613724.875,9,0,0,0
5,1903406917,1906929,1642224075,51.871082,991.349487,16.400486,102400000,3,1,0,0
7,1903382597,1906932,1642224075,52.927917,991.388672,15.655529,69774824,3,1,0,0
1,1903376405,1907496,1642224076,49.623104,991.942261,18.327456,102400000,3,1,0,0
6,1903394118,1907507,1642224076,55.662395,991.410217,15.005019,636617.9375,0,1,0,0
5,1903406917,1907629,1642224076,52.670372,991.3974,16.494528,9520046,4,1,0,0
7,1903382597,1907633,1642224076,53.706715,991.33844,15.76343,3950807.75,4,1,0,0
6,1903394118,1907647,1642224076,55.147614,991.472168,14.960923,102400000,1,1,0,0
1,1903376405,1908196,1642224077,50.401005,991.929688,18.419449,5889288.5,4,1,0,0
5,1903406917,1908328,1642224077,52.963531,991.412781,16.517038,9145409,5,1,0,0
7,1903382597,1908333,1642224077,54.00959,991.368042,15.76991,3547856.25,5,1,0,0
0,1903370310,1908339,1642224077,49.445503,991.610291,18.130793,85222368,3,1,0,0
2,1903386950,1908483,1642224077,50.357708,991.440674,17.187078,75307096,3,1,0,0
1,1903376405,1908897,1642224077,50.655266,991.950867,18.372414,5321208,5,1,0,0
4,1903401543,1908905,1642224077,52.269917,991.220215,16.115396,102400000,3,1,0,0
5,1903406917,1909028,1642224078,53.078789,991.404663,16.539629,8694083,6,1,0,0
7,1903382597,1909033,1642224078,54.126659,991.357971,15.744469,3273526.5,6,1,0,0
0,1903370310,1909039,1642224078,50.190823,991.606445,18.275387,4410229,4,1,0,0
6,1903394118,1909051,1642224078,53.882011,991.389282,14.828545,102400000,2,1,0,0
2,1903386950,1909182,1642224078,51.096352,991.409912,17.172703,3410491.25,4,1,0,0
1,1903376405,1909597,1642224078,50.761005,991.969421,18.426765,4909799,6,1,0,0
4,1903401543,1909605,1642224078,53.070213,991.243164,16.225119,8784987,4,1,0,0
5,1903406917,1909729,1642224078,53.56739,991.382141,16.473581,852622.8125,7,1,0,0
7,1903382597,1909733,1642224078,54.645866,991.356384,15.736461,458678.625,7,1,0,0
0,1903370310,1909739,1642224078,50.443478,991.623962,18.269846,4000000,5,1,0,0
2,1903386950,1909882,1642224078,51.372078,991.441772,17.318539,2983248.25,5,1,0,0
1,1903376405,1910297,1642224079,51.241844,991.947327,18.410151,592935.75,7,1,0,0
4,1903401543,1910305,1642224079,53.378796,991.273865,16.237724,7873138,5,1,0,0
5,1903406917,1910429,1642224079,53.815449,991.417419,16.435453,972921.625,8,1,0,0
7,1903382597,1910433,1642224079,54.897839,991.385742,15.654355,531120.3125,8,1,0,0
0,1903370310,1910440,1642224079,50.542015,991.660034,18.254463,3654695.5,6,1,0,0
2,1903386950,1910583,1642224079,51.478321,991.431641,17.30888,2771312.5,6,1,0,0
3,1903384649,1910589,1642224079,50.569008,991.618652,17.093786,102400000,3,1,0,0
1,1903376405,1910996,1642224080,51.4659,991.958679,18.366377,684492,8,1,0,0
4,1903401543,1911006,1642224080,53.511761,991.250122,16.208292,7189118,6,1,0,0
5,1903406917,1911141,1642224080,53.945747,991.420593,16.274387,1033299.688,9,0,0,0
7,1903382597,1911157,1642224080,55.012371,991.376709,15.564445,571588.0625,9,0,0,0
0,1903370310,1911163,1642224080,50.996788,991.631958,18.213011,496725.6875,7,1,0,0
2,1903386950,1911167,1642224080,51.976654,991.451172,17.269283,404104.1875,7,1,0,0
3,1903384649,1911313,1642224080,51.392315,991.637146,17.213037,6043526.5,4,1,0,0
1,1903376405,1911593,1642224080,51.586742,991.977661,18.278893,749085.5625,9,0,0,0
4,1903401543,1911600,1642224080,54.003487,991.242554,16.189037,816912.625,7,1,0,0
0,1903370310,1911877,1642224080,51.214073,991.624756,18.172625,572546.8125,8,1,0,0
2,1903386950,1911880,1642224080,52.222027,991.457886,17.198004,471672.0313,8,1,0,0
5,1903406917,1911890,1642224080,54.038452,991.402527,16.237633,1090231.625,0,1,0,0
3,1903384649,1912025,1642224081,51.718109,991.667847,17.243568,5394797.5,5,1,0,0
7,1903382597,1912033,1642224081,55.098907,991.38678,15.462269,599707.1875,0,1,0,0
5,1903406917,1912170,1642224081,53.499737,991.453552,16.137945,102400000,1,1,0,0
4,1903401543,1912304,1642224081,54.261894,991.244019,16.13493,982725.5,8,1,0,0
7,1903382597,1912313,1642224081,54.569511,991.429504,15.357951,102400000,1,1,0,0
1,1903376405,1912457,1642224081,51.659752,991.97937,18.151337,789058,0,1,0,0
0,1903370310,1912589,1642224081,51.307556,991.625061,18.091791,620982.4375,9,0,0,0
2,1903386950,1912605,1642224081,52.340923,991.424194,17.118996,506679.875,9,0,0,0
3,1903384649,1912750,1642224081,51.859539,991.65863,17.198591,5136050,6,1,0,0
1,1903376405,1912760,1642224081,51.136108,992.007568,18.070503,102400000,1,1,0,0
4,1903401543,1913041,1642224082,54.387337,991.22937,16.030556,1097240.875,9,0,0,0
6,1903394118,1913326,1642224082,53.472706,991.361084,15.195584,100863408,3,1,0,0
0,1903370310,1913336,1642224082,51.378304,991.637695,17.977015,654313.125,0,1,0,0
3,1903384649,1913465,1642224082,52.374748,991.635132,17.181679,682439.1875,7,1,0,0
2,1903386950,1913479,1642224082,52.429462,991.4646,17.021984,536969.0625,0,1,0,0
5,1903406917,1913610,1642224082,52.26947,991.388855,16.035723,102400000,2,1,0,0
0,1903370310,1913617,1642224082,50.822456,991.674561,17.893303,102400000,1,1,0,0
7,1903382597,1913752,1642224082,53.281685,991.409668,15.276173,99259368,2,1,0,0
2,1903386950,1913761,1642224082,51.951363,991.502563,16.912504,99372248,1,1,0,0
4,1903401543,1913904,1642224082,54.492706,991.244324,15.946289,1175660.125,0,1,0,0
6,1903394118,1914028,1642224083,54.323967,991.382996,15.301189,4497392.5,4,1,0,0
3,1903384649,1914164,1642224083,52.647503,991.619019,17.117769,779596.5,8,1,0,0
1,1903376405,1914175,1642224083,49.95541,991.96167,17.932915,102400000,2,1,0,0
4,1903401543,1914184,1642224083,53.973381,991.308777,15.847605,102400000,1,1,0,0
6,1903394118,1914727,1642224083,54.642876,991.43866,15.318834,4044433.5,5,1,0,0
3,1903384649,1914877,1642224083,52.788933,991.641785,17.00828,829317.6875,9,0,0,0
0,1903370310,1915028,1642224084,49.733524,991.612488,17.776749,102400000,2,1,0,0
2,1903386950,1915171,1642224084,50.72197,991.452698,16.593075,86573312,2,1,0,0
6,1903394118,1915440,1642224084,54.763416,991.426453,15.271915,3737226.25,6,1,0,0
4,1903401543,1915594,1642224084,52.698914,991.25769,15.580141,102400000,2,1,0,0
3,1903384649,1915737,1642224084,52.892487,991.650452,16.960882,864499.8125,0,1,0,0
3,1903384649,1916018,1642224085,52.336864,991.700745,16.804323,102400000,1,1,0,0
6,1903394118,1916141,1642224085,55.27066,991.416748,15.257059,505554.1875,7,1,0,0
6,1903394118,1916840,1642224085,55.504192,991.419678,15.178727,576901.4375,8,1,0,0
3,1903384649,1917417,1642224086,51.069054,991.635193,16.665075,102400000,2,1,0,0
6,1903394118,1917553,1642224086,55.619709,991.393677,15.093862,617053.3125,9,0,0,0
5,1903406917,1917836,1642224086,51.891125,991.373047,16.385923,102400000,3,1,0,0
7,1903382597,1917840,1642224086,52.912647,991.378967,15.654674,69998400,3,1,0,0
1,1903376405,1918264,1642224087,49.623104,991.96051,18.316927,102400000,3,1,0,0
6,1903394118,1918415,1642224087,55.695045,991.383789,15.006801,645039.375,0,1,0,0
5,1903406917,1918537,1642224087,52.680397,991.41748,16.489857,9819598,4,1,0,0
7,1903382597,1918541,1642224087,53.70417,991.361755,15.757944,3939408.5,4,1,0,0
6,1903394118,1918695,1642224087,55.18277,991.493164,14.909313,102400000,1,1,0,0
1,1903376405,1918964,1642224087,50.398487,991.931091,18.440405,6003664.5,4,1,0,0
5,1903406917,1919237,1642224088,52.956013,991.402466,16.527126,8645910,5,1,0,0
7,1903382597,1919240,1642224088,53.999409,991.391724,15.763986,3568721.5,5,1,0,0
0,1903370310,1919248,1642224088,49.420235,991.600342,18.1292,86573312,3,1,0,0
2,1903386950,1919251,1642224088,50.350121,991.439148,17.165171,57893992,3,1,0,0
1,1903376405,1919664,1642224088,50.657784,991.963989,18.462391,5342028,5,1,0,0
4,1903401543,1919674,1642224088,52.252357,991.224609,16.119673,102400000,3,1,0,0
5,1903406917,1919937,1642224088,53.076283,991.402466,16.465763,7959193.5,6,1,0,0
7,1903382597,1919940,1642224088,54.126659,991.365295,15.728431,3257904.25,6,1,0,0
0,1903370310,1919947,1642224088,50.190823,991.615601,18.248322,4471615.5,4,1,0,0
2,1903386950,1919951,1642224088,51.106468,991.40094,17.275444,3427615,4,1,0,0
6,1903394118,1920099,1642224089,53.869457,991.403503,14.81189,102400000,2,1,0,0
1,1903376405,1920363,1642224089,50.771072,991.993103,18.422127,4900987,6,1,0,0
4,1903401543,1920375,1642224089,53.062691,991.230774,16.229984,8863403,4,1,0,0
5,1903406917,1920637,1642224089,53.56739,991.400269,16.473581,860685,7,1,0,0
7,1903382597,1920641,1642224089,54.635689,991.354797,15.730528,462406.875,7,1,0,0
0,1903370310,1920648,1642224089,50.453583,991.648804,18.265072,4035468,5,1,0,0
2,1903386950,1920651,1642224089,51.382195,991.438232,17.297628,3084918,5,1,0,0
1,1903376405,1921064,1642224090,51.244362,991.951355,18.405024,592935.75,7,1,0,0
4,1903401543,1921074,1642224090,53.376289,991.262573,16.242887,7924546.5,5,1,0,0
5,1903406917,1921337,1642224090,53.820465,991.403748,16.414656,977799,8,1,0,0
7,1903382597,1921340,1642224090,54.890205,991.380981,15.648569,528243.5,8,1,0,0
0,1903370310,1921348,1642224090,50.549591,991.677307,18.233274,3674366.5,6,1,0,0
2,1903386950,1921351,1642224090,51.488441,991.422546,17.266432,2774128,6,1,0,0
3,1903384649,1921498,1642224090,50.591736,991.619324,17.063141,102400000,3,1,0,0
1,1903376405,1921764,1642224090,51.475971,991.98053,18.35644,687248.3125,8,1,0,0
4,1903401543,1921775,1642224090,53.511761,991.257507,16.192369,7241547,6,1,0,0
5,1903406917,1922049,1642224091,53.950756,991.434143,16.332659,1053227,9,0,0,0
7,1903382597,1922065,1642224091,55.009827,991.394409,15.564301,571109.875,9,0,0,0
0,1903370310,1922071,1642224091,50.999317,991.624756,18.229441,496003.875,7,1,0,0
2,1903386950,1922075,1642224091,51.979187,991.437073,17.247881,405303.7813,7,1,0,0
3,1903384649,1922221,1642224091,51.409996,991.653015,17.208759,6080534.5,4,1,0,0
1,1903376405,1922501,1642224091,51.594292,991.977112,18.263502,744186.0625,9,0,0,0
4,1903401543,1922509,1642224091,54.013519,991.264221,16.184305,821829.875,7,1,0,0
0,1903370310,1922645,1642224091,51.211548,991.626282,18.167042,574957.875,8,1,0,0
2,1903386950,1922787,1642224091,52.222027,991.465149,17.214176,476611.5938,8,1,0,0
5,1903406917,1922797,1642224091,54.01841,991.388,16.236465,1088493.25,0,1,0,0
3,1903384649,1922932,1642224091,51.72821,991.677002,17.233467,5405476.5,5,1,0,0
7,1903382597,1922941,1642224091,55.098907,991.419495,15.462269,600762.6875,0,1,0,0
5,1903406917,1923077,1642224092,53.502247,991.464844,16.148607,102400000,1,1,0,0
4,1903401543,1923210,1642224092,54.256878,991.254211,16.12932,984852.125,8,1,0,0
7,1903382597,1923220,1642224092,54.579693,991.433044,15.369191,102400000,1,1,0,0
0,1903370310,1923357,1642224092,51.32019,991.668579,18.081751,617053.3125,9,0,0,0
1,1903376405,1923372,1642224092,51.67234,991.988586,18.157423,790886.25,0,1,0,0
2,1903386950,1923513,1642224092,52.343452,991.459167,17.076042,509706.3125,9,0,0,0
3,1903384649,1923658,1642224092,51.872169,991.675354,17.210077,4918643,6,1,0,0
1,1903376405,1923668,1642224092,51.151215,992.015686,18.039803,102400000,1,1,0,0
4,1903401543,1923949,1642224092,54.384827,991.236389,16.115465,1092849.5,9,0,0,0
6,1903394118,1924235,1642224093,53.515392,991.397949,15.203259,101331272,3,1,0,0
0,1903370310,1924245,1642224093,51.378304,991.63031,17.977015,659368.9375,0,1,0,0
2,1903386950,1924248,1642224093,52.391518,991.461121,17.003536,531948.0625,0,1,0,0
5,1903406917,1924781,1642224093,52.2369,991.392029,16.033859,102400000,2,1,0,0
7,1903382597,1924785,1642224093,53.23587,991.387634,15.257711,102400000,2,1,0,0
0,1903370310,1924790,1642224093,50.85025,991.668091,17.900455,102400000,1,1,0,0
2,1903386950,1924794,1642224093,51.860291,991.476013,16.93392,102400000,1,1,0,0
4,1903401543,1924798,1642224093,54.429985,991.276367,15.93738,1166619.25,0,1,0,0
6,1903394118,1924919,1642224093,54.323967,991.408325,15.295837,4542279,4,1,0,0
3,1903384649,1925056,1642224094,52.655083,991.62738,17.107494,785426.625,8,1,0,1
1,1903376405,1925068,1642224094,49.88744,991.960632,17.944422,102400000,2,1,0,0
4,1903401543,1925077,1642224094,53.870522,991.314148,15.857646,102400000,1,1,0,0
6,1903394118,1925619,1642224094,54.640369,991.421936,15.30262,4117617.5,5,1,0,0
3,1903384649,1925769,1642224094,52.793987,991.640686,17.030048,833367.25,9,0,0,0
0,1903370310,1925920,1642224094,49.715839,991.594116,17.786425,102400000,2,1,0,0
2,1903386950,1925924,1642224094,50.686554,991.434875,16.804932,75372056,2,1,0,0
6,1903394118,1926333,1642224095,54.763416,991.442688,15.277275,3789084.25,6,1,0,0
4,1903401543,1926347,1642224095,52.683861,991.25531,15.748087,102400000,2,1,0,0
3,1903384649,1926631,1642224095,52.889961,991.653625,16.896368,873347.5625,0,1,0,0
3,1903384649,1926910,1642224095,52.372223,991.701599,16.811785,102400000,1,1,0,0
6,1903394118,1927033,1642224096,55.26815,991.405579,15.256922,504806.5,7,1,0,0
6,1903394118,1927732,1642224096,55.506706,991.403625,15.1735,574957.875,8,1,0,0
3,1903384649,1928310,1642224097,51.07663,991.634644,16.660198,102400000,2,1,0,0
6,1903394118,1928445,1642224097,55.624733,991.412476,15.099504,618170.8125,9,0,0,0
5,1903406917,1928729,1642224097,51.868572,991.392395,16.384609,102400000,3,1,0,0
7,1903382597,1928732,1642224097,52.910103,991.409302,15.66518,69998400,3,1,0,0
1,1903376405,1929155,1642224098,49.620586,991.961792,18.322029,102400000,3,1,0,0
6,1903394118,1929306,1642224098,55.702576,991.399292,15.00721,644430.4375,0,1,0,0
5,1903406917,1929429,1642224098,52.672874,991.430603,16.499935,9429640,4,1,0,0
7,1903382597,1929432,1642224098,53.699078,991.360779,15.736298,3939408.5,4,1,0,0
6,1903394118,1929587,1642224098,55.14259,991.480591,14.901789,102400000,1,1,0,0
1,1903376405,1929855,1642224098,50.398487,991.947571,18.456249,5889288.5,4,1,0,0
0,1903370310,1929998,1642224099,49.435398,991.629272,18.135553,90801528,3,1,0,0
5,1903406917,1930128,1642224099,52.956013,991.402466,16.506067,8742796,5,1,0,0
7,1903382597,1930132,1642224099,54.001953,991.39386,15.774822,3568721.5,5,1,0,0
2,1903386950,1930141,1642224099,50.36277,991.438049,17.171295,69663568,3,1,0,0
1,1903376405,1930555,1642224099,50.667854,991.953003,18.457754,5316028.5,5,1,0,0
4,1903401543,1930564,1642224099,52.267406,991.216125,16.109966,102400000,3,1,0,0
0,1903370310,1930699,1642224099,50.188297,991.591614,18.269812,4424520.5,4,1,0,0
5,1903406917,1930829,1642224099,53.07378,991.423889,16.491938,8088867,6,1,0,0
7,1903382597,1930833,1642224099,54.126659,991.385315,15.755162,3244356.5,6,1,0,0
2,1903386950,1930841,1642224099,51.108997,991.421448,17.291731,3412622.25,4,1,0,0
6,1903394118,1930989,1642224100,53.882011,991.400085,14.812564,102400000,2,1,0,0
1,1903376405,1931256,1642224100,50.776108,991.973877,18.427736,4870392.5,6,1,0,0
4,1903401543,1931264,1642224100,53.067707,991.248047,16.224974,8770878,4,1,0,0
0,1903370310,1931399,1642224100,50.443478,991.620361,18.264427,4029513,5,1,0,0
5,1903406917,1931528,1642224100,53.572399,991.413818,16.468605,860685,7,1,0,0
7,1903382597,1931532,1642224100,54.648415,991.364136,15.725896,461157.4063,7,1,0,0
2,1903386950,1931542,1642224100,51.377136,991.428284,17.308083,2986511,5,1,0,0
1,1903376405,1931957,1642224100,51.254433,991.966003,18.405676,594484.75,7,1,0,0
4,1903401543,1931966,1642224100,53.368763,991.248596,16.242449,7844864.5,5,1,0,0
0,1903370310,1932100,1642224101,50.544537,991.6474,18.232952,3699255,6,1,0,0
5,1903406917,1932229,1642224101,53.822968,991.409668,16.404255,971537,8,1,0,0
7,1903382597,1932232,1642224101,54.890205,991.377258,15.659279,529062.25,8,1,0,0
2,1903386950,1932242,1642224101,51.4935,991.430847,17.277504,2817056.5,6,1,0,0
3,1903384649,1932529,1642224101,50.571529,991.595703,17.077932,102400000,3,1,0,0
1,1903376405,1932657,1642224101,51.475971,991.951294,18.35644,690026.9375,8,1,0,0
4,1903401543,1932665,1642224101,53.514271,991.245117,16.197823,7151462,6,1,0,0
0,1903370310,1932799,1642224101,51.004372,991.64563,18.229763,497812.3438,7,1,0,0
5,1903406917,1932941,1642224101,53.950756,991.428711,16.332659,1040386.063,9,0,0,0
7,1903382597,1932958,1642224101,55.017464,991.39032,15.570083,569205.125,9,0,0,0
2,1903386950,1932965,1642224101,51.984241,991.454346,17.264357,401018.2188,7,1,0,0
3,1903384649,1933250,1642224102,51.409996,991.651062,17.203407,6094104.5,4,1,0,0
1,1903376405,1933393,1642224102,51.599327,991.987183,18.269117,749085.5625,9,0,0,0
4,1903401543,1933401,1642224102,54.013519,991.265991,16.365122,820348.5,7,1,0,0
0,1903370310,1933537,1642224102,51.211548,991.635498,18.172464,569680.125,8,1,0,0
2,1903386950,1933541,1642224102,52.232147,991.458008,17.198624,469724.7813,8,1,0,0
5,1903406917,1933690,1642224102,54.048481,991.384277,16.174992,1086760.375,0,1,0,0
3,1903384649,1933826,1642224102,51.730736,991.67395,17.212189,5426962.5,5,1,0,0
7,1903382597,1933834,1642224102,55.096363,991.402771,15.451425,601821.9375,0,1,0,0
4,1903401543,1933964,1642224102,54.256878,991.219421,16.139952,988417,8,1,0,0
5,1903406917,1933972,1642224102,53.529804,991.444275,16.060827,102400000,1,1,0,0
7,1903382597,1934116,1642224103,54.538971,991.426392,15.37227,102400000,1,1,0,0
0,1903370310,1934249,1642224103,51.307556,991.625061,18.097216,624961.875,9,0,0,0
2,1903386950,1934265,1642224103,52.351036,991.455139,17.11961,508188.5938,9,0,0,0
1,1903376405,1934278,1642224103,51.674854,991.963562,18.141722,789971.0625,0,1,0,0
3,1903384649,1934550,1642224103,51.872169,991.666199,17.183283,4905389,6,1,0,0
1,1903376405,1934560,1642224103,51.166321,992.009094,18.056587,102400000,1,1,0,0
4,1903401543,1934701,1642224103,54.389843,991.238831,16.025389,1090231.625,9,0,0,0
0,1903370310,1934994,1642224104,51.358086,991.63208,17.975735,655569.8125,0,1,0,0
2,1903386950,1935138,1642224104,52.43705,991.43866,17.011669,539089.25,0,1,0,0
3,1903384649,1935265,1642224104,52.392426,991.656311,17.177389,689330.1875,7,1,0,0
6,1903394118,1935268,1642224104,53.520416,991.378906,15.182188,102400000,3,1,0,0
0,1903370310,1935278,1642224104,50.840141,991.665344,17.894413,102400000,1,1,0,0
5,1903406917,1935412,1642224104,52.27198,991.39679,16.03063,102400000,2,1,0,0
7,1903382597,1935415,1642224104,53.284229,991.413818,15.260366,95672992,2,1,0,0
2,1903386950,1935423,1642224104,51.943768,991.521179,16.922802,80362968,1,1,0,0
4,1903401543,1935567,1642224104,54.495216,991.270264,15.941122,1176673.375,0,1,0,0
4,1903401543,1935846,1642224104,53.973381,991.299744,15.868811,102400000,1,1,0,0
3,1903384649,1935965,1642224104,52.652557,991.632568,17.101976,771665.4375,8,1,0,0
6,1903394118,1935969,1642224104,54.346569,991.407959,15.355985,4553641,4,1,0,0
1,1903376405,1935978,1642224104,49.980583,991.964355,17.929237,102400000,2,1,0,0
3,1903384649,1936677,1642224105,52.796516,991.650146,17.019472,837970.5625,9,0,0,0
6,1903394118,1936681,1642224105,54.652924,991.42749,15.319389,4105236.75,5,1,0,0
0,1903370310,1936690,1642224105,49.748684,991.628723,17.783077,102400000,2,1,0,0
2,1903386950,1936833,1642224105,50.737144,991.466614,16.829346,80289128,2,1,0,0
4,1903401543,1937256,1642224106,52.721497,991.247009,15.744931,102400000,2,1,0,0
6,1903394118,1937381,1642224106,54.778481,991.448486,15.208456,3773376.25,6,1,0,0
3,1903384649,1937540,1642224106,52.900063,991.657166,16.9077,876712.3125,0,1,0,0
3,1903384649,1937820,1642224106,52.37727,991.713257,16.812086,102400000,1,1,0,0
6,1903394118,1938081,1642224107,55.283215,991.403992,15.230926,507433.0938,7,1,0,0
6,1903394118,1938780,1642224107,55.51173,991.43335,15.173777,576414.3125,8,1,0,0
3,1903384649,1939219,1642224108,51.08168,991.635681,16.649841,102400000,2,1,0,0
6,1903394118,1939493,1642224108,55.637287,991.43042,15.105557,615384.625,9,0,0,0
5,1903406917,1939637,1642224108,51.906158,991.390442,16.37631,102400000,3,1,0,0
7,1903382597,1939640,1642224108,52.935555,991.40271,15.661283,73102064,3,1,0,0
1,1903376405,1940063,1642224109,49.633175,991.958313,18.312302,102400000,3,1,0,0
6,1903394118,1940215,1642224109,55.695045,991.374756,14.974627,646260.625,0,1,0,0
5,1903406917,1940337,1642224109,52.682899,991.419739,16.511044,10148033,4,1,0,0
7,1903382597,1940340,1642224109,53.716896,991.369141,15.753325,3928074.75,4,1,0,0
6,1903394118,1940634,1642224109,55.122505,991.490601,14.890002,102400000,1,1,0,0
1,1903376405,1940764,1642224109,50.408558,991.943909,18.446337,6016893,4,1,0,0
0,1903370310,1940906,1642224109,49.432869,991.590698,18.140789,102400000,3,1,0,0
2,1903386950,1940910,1642224109,50.375416,991.453186,17.17206,57664760,3,1,0,0
5,1903406917,1941037,1642224110,52.971046,991.410522,16.512215,8885033,5,1,0,0
7,1903382597,1941040,1642224110,54.007042,991.384094,15.753729,3547856.25,5,1,0,0
4,1903401543,1941334,1642224110,52.252357,991.237305,16.109102,102400000,3,1,0,0
1,1903376405,1941464,1642224110,50.667854,991.967712,18.457754,5347258.5,5,1,0,0
0,1903370310,1941607,1642224110,50.190823,991.584412,18.21044,4670467.5,4,1,0,0
2,1903386950,1941611,1642224110,51.111526,991.392883,17.286507,3429767.75,4,1,0,0
5,1903406917,1941737,1642224110,53.086311,991.418823,16.471617,8198148.5,6,1,0,0
7,1903382597,1941741,1642224110,54.134296,991.373779,15.718172,3257904.25,6,1,0,0
6,1903394118,1941899,1642224110,53.846855,991.40387,14.831988,102400000,2,1,0,0
4,1903401543,1942034,1642224111,53.072723,991.256226,16.214661,8870601,4,1,0,0
1,1903376405,1942164,1642224111,50.781143,991.973022,18.41749,4892206.5,6,1,0,0
0,1903370310,1942308,1642224111,50.453583,991.625,18.15136,4158375.75,5,1,0,0
2,1903386950,1942311,1642224111,51.384724,991.415222,17.308546,3086661.75,5,1,0,0
5,1903406917,1942437,1642224111,53.577412,991.400269,16.463629,872789.25,7,1,0,0
7,1903382597,1942441,1642224111,54.656048,991.372803,15.710268,459914.6563,7,1,0,0
4,1903401543,1942734,1642224111,53.381306,991.243347,16.211336,7918801.5,5,1,0,0
1,1903376405,1942863,1642224111,51.254433,991.944092,18.421549,593451.1875,7,1,0,0
0,1903370310,1943007,1642224112,50.547066,991.634827,18.178951,3689259.25,6,1,0,0
2,1903386950,1943011,1642224112,51.501087,991.419678,17.272585,2779776,6,1,0,0
5,1903406917,1943137,1642224112,53.832989,991.429565,16.42594,987701.9375,8,1,0,0
7,1903382597,1943141,1642224112,54.897839,991.378479,15.654355,530295.1875,8,1,0,0
4,1903401543,1943434,1642224112,53.514271,991.236023,16.192514,7251162,6,1,0,0
3,1903384649,1943438,1642224112,50.571529,991.617371,17.077932,102400000,3,1,0,0
1,1903376405,1943564,1642224112,51.478493,991.969971,18.361897,689330.1875,8,1,0,0
0,1903370310,1943707,1642224112,51.014473,991.670471,18.23583,497449.5938,7,1,0,0
2,1903386950,1943711,1642224112,51.994362,991.448975,17.259584,405063.2813,7,1,0,0
5,1903406917,1943849,1642224112,53.963287,991.443542,16.312305,1020174.375,9,0,0,0
7,1903382597,1943865,1642224112,55.017464,991.392151,15.575437,570155.875,9,0,0,0
4,1903401543,1944154,1642224113,54.013519,991.26062,16.189621,819855.875,7,1,0,0
